epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,159.057,1.17099,2.46206,1.61079,0.84892,0.13436,0.59863,0.31114,1.23751,3.3894,1.7083,0.000543587,0.000543587,0.000543587
